id;anio;provincia;provincia_id;departamento;departamento_id;vacas;vaquillonas;novillos;novillitos;terneros;terneras;toros;bueyes;toritos;total_cabezas
20176224;2017;Buenos Aires;6;Chivilcoy;6224;3464;1139;62;155;463;895;54;;4;6236
20186224;2018;Buenos Aires;6;Chivilcoy;6224;3279;1306;15;135;405;859;105;6;;611
20196224;2019;Buenos Aires;6;Chivilcoy;6224;2426;851;18;41;215;640;22;;4;4217
20086175;2008;Buenos Aires;6;Colon;6175;1058;;;;;259;32;;;1349
20096175;2009;Buenos Aires;6;Colon;6175;835;317;;;7;310;33;;;1502
20106175;2010;Buenos Aires;6;Colon;6175;760;264;;;464;32;26;;;1546
20116175;2011;Buenos Aires;6;Colon;6175;724;333;;;;428;39;;;1524
20126175;2012;Buenos Aires;6;Colon;6175;762;243;;;;278;29;;;1312
20136175;2013;Buenos Aires;6;Colon;6175;957;19;;;15;25;13;;;1029
20146175;2014;Buenos Aires;6;Colon;6175;779;339;;;;380;15;;;1513
20156175;2015;Buenos Aires;6;Colon;6175;877;306;;;1;324;23;;;1531
20166175;2016;Buenos Aires;6;Colon;6175;787;295;1;;3;416;16;;;1518
20176175;2017;Buenos Aires;6;Colon;6175;708;367;;;;331;16;;14;1436
20186175;2018;Buenos Aires;6;Colon;6175;741;442;;;18;360;20;;;1581
20196175;2019;Buenos Aires;6;Colon;6175;818;450;;;;315;25;;10;1618
20086119;2008;Buenos Aires;6;Brandsen;6119;233;793;;54;452;1121;19;;;4769
20096119;2009;Buenos Aires;6;Brandsen;6119;12092;4056;247;559;2088;4534;166;;;23742
20106119;2010;Buenos Aires;6;Brandsen;6119;10935;4429;257;349;3793;1992;178;;;21933
20116119;2011;Buenos Aires;6;Brandsen;6119;11395;4223;152;301;196;4093;247;7;;22378
20126119;2012;Buenos Aires;6;Brandsen;6119;10959;3775;156;154;1977;443;150;;;21601
20136119;2013;Buenos Aires;6;Brandsen;6119;10342;3957;55;267;2067;3806;145;;;20639
20146119;2014;Buenos Aires;6;Brandsen;6119;10415;36;118;251;1774;3453;140;;;19751
20156119;2015;Buenos Aires;6;Brandsen;6119;9913;3472;190;167;1368;3064;149;;2;18325
20166119;2016;Buenos Aires;6;Brandsen;6119;9908;3578;116;235;1571;3119;145;1;6;18679
20176119;2017;Buenos Aires;6;Brandsen;6119;9548;3783;33;343;1638;3379;140;;6;1887
20186119;2018;Buenos Aires;6;Brandsen;6119;8846;3465;219;98;1554;3205;122;21;;1753
20196119;2019;Buenos Aires;6;Brandsen;6119;7556;2803;36;109;116;2515;87;;16;14282
20086189;2008;Buenos Aires;6;Coronel Dorrego;6189;114;16;3;28;7;7;;;;175
20096189;2009;Buenos Aires;6;Coronel Dorrego;6189;77;27;;;5;31;;;;140
20106189;2010;Buenos Aires;6;Coronel Dorrego;6189;78;67;;6;8;10;1;;;170
20116189;2011;Buenos Aires;6;Coronel Dorrego;6189;67;17;;;19;19;1;;;123
20126189;2012;Buenos Aires;6;Coronel Dorrego;6189;70;50;;;47;24;1;;;192
20136189;2013;Buenos Aires;6;Coronel Dorrego;6189;70;38;;;16;25;1;;;150
20086196;2008;Buenos Aires;6;Coronel Pringles;6196;893;291;20;1;55;257;2;;;1519
20096196;2009;Buenos Aires;6;Coronel Pringles;6196;987;392;84;4;150;304;6;;;1927
20106196;2010;Buenos Aires;6;Coronel Pringles;6196;1082;448;46;2;147;345;7;;;2077
20116196;2011;Buenos Aires;6;Coronel Pringles;6196;113;589;35;66;133;274;15;;;2242
20126196;2012;Buenos Aires;6;Coronel Pringles;6196;136;406;2;79;257;402;13;2;;2521
20136196;2013;Buenos Aires;6;Coronel Pringles;6196;1243;693;23;87;226;360;12;;;2644
20146196;2014;Buenos Aires;6;Coronel Pringles;6196;1132;688;33;169;143;368;6;;2;2541
20156196;2015;Buenos Aires;6;Coronel Pringles;6196;1071;672;29;67;118;348;7;2;2;2316
20166196;2016;Buenos Aires;6;Coronel Pringles;6196;1228;668;;44;176;323;8;;;2447
20176196;2017;Buenos Aires;6;Coronel Pringles;6196;1163;472;;88;114;289;8;;1;2135
20186196;2018;Buenos Aires;6;Coronel Pringles;6196;1326;511;16;32;129;334;8;;;2356
20196196;2019;Buenos Aires;6;Coronel Pringles;6196;1134;460;5;39;188;325;9;;2;2162
20086182;2008;Buenos Aires;6;Coronel de Marina L Rosales;6182;518;89;12;12;131;147;16;;;925
20096182;2009;Buenos Aires;6;Coronel de Marina L Rosales;6182;495;44;2;18;134;153;15;;;861
20106182;2010;Buenos Aires;6;Coronel de Marina L Rosales;6182;445;133;5;87;141;141;17;;;969
20116182;2011;Buenos Aires;6;Coronel de Marina L Rosales;6182;561;189;145;8;166;181;17;;;1267
20126182;2012;Buenos Aires;6;Coronel de Marina L Rosales;6182;540;73;;17;138;127;20;;;915
20136182;2013;Buenos Aires;6;Coronel de Marina L Rosales;6182;242;96;;91;71;79;6;;;585
20146182;2014;Buenos Aires;6;Coronel de Marina L Rosales;6182;214;88;;;51;100;5;;;458
20156182;2015;Buenos Aires;6;Coronel de Marina L Rosales;6182;238;105;;;62;81;6;;;492
20166182;2016;Buenos Aires;6;Coronel de Marina L Rosales;6182;221;90;;12;61;70;4;;;458
20176182;2017;Buenos Aires;6;Coronel de Marina L Rosales;6182;286;12;;;49;65;5;;;417
20186182;2018;Buenos Aires;6;Coronel de Marina L Rosales;6182;227;90;;27;53;47;4;;;448
20196182;2019;Buenos Aires;6;Coronel de Marina L Rosales;6182;230;15;;;59;56;4;;;364
20086203;2008;Buenos Aires;6;Coronel Suarez;6203;1693;602;17;7;138;415;19;;;2891
20096203;2009;Buenos Aires;6;Coronel Suarez;6203;1579;604;4;159;214;358;11;;;2929
20106203;2010;Buenos Aires;6;Coronel Suarez;6203;1463;583;1;73;104;354;29;;;2607
20116203;2011;Buenos Aires;6;Coronel Suarez;6203;1259;752;1;6;123;465;39;;;2645
20126203;2012;Buenos Aires;6;Coronel Suarez;6203;2025;865;;27;177;505;62;;;3661
20136203;2013;Buenos Aires;6;Coronel Suarez;6203;2487;782;99;26;339;722;30;;;4485
20146203;2014;Buenos Aires;6;Coronel Suarez;6203;2284;897;19;7;241;832;68;;18;4366
20156203;2015;Buenos Aires;6;Coronel Suarez;6203;2338;962;12;93;229;746;88;;12;448
20166203;2016;Buenos Aires;6;Coronel Suarez;6203;2146;848;;73;301;926;20;;18;4332
20176203;2017;Buenos Aires;6;Coronel Suarez;6203;1567;600;25;21;108;475;14;;;281
20186203;2018;Buenos Aires;6;Coronel Suarez;6203;1757;785;4;23;138;455;12;3;;3177
20196203;2019;Buenos Aires;6;Coronel Suarez;6203;1997;657;4;41;116;472;11;;;3298
20086231;2008;Buenos Aires;6;Daireaux;6231;17;934;60;99;175;381;24;;;3373
20096231;2009;Buenos Aires;6;Daireaux;6231;2306;1039;151;270;203;411;25;;;4405
20106231;2010;Buenos Aires;6;Daireaux;6231;2138;838;88;132;338;637;22;;;4193
20116231;2011;Buenos Aires;6;Daireaux;6231;197;1085;55;52;188;544;27;;;3921
20126231;2012;Buenos Aires;6;Daireaux;6231;1528;735;55;17;233;603;22;;;3193
20136231;2013;Buenos Aires;6;Daireaux;6231;1482;845;1;45;174;791;14;;;3352
20146231;2014;Buenos Aires;6;Daireaux;6231;1601;756;16;13;285;572;14;;;3257
20156231;2015;Buenos Aires;6;Daireaux;6231;1575;763;25;;181;529;18;;;3091
20166231;2016;Buenos Aires;6;Daireaux;6231;1731;1054;;40;189;433;8;;;3455
20176231;2017;Buenos Aires;6;Daireaux;6231;2119;788;13;9;243;378;12;;1;3563
20186231;2018;Buenos Aires;6;Daireaux;6231;2226;963;50;2;98;252;13;;;3604
20196231;2019;Buenos Aires;6;Daireaux;6231;1291;226;;54;66;121;9;;;1767
20086238;2008;Buenos Aires;6;Dolores;6238;;21;;97;7;;;;;125
20146238;2014;Buenos Aires;6;Dolores;6238;19;3;;;;8;1;;;31
20156238;2015;Buenos Aires;6;Dolores;6238;22;9;;;6;5;1;;1;44
20166238;2016;Buenos Aires;6;Dolores;6238;26;13;;;11;6;2;;;58
20176238;2017;Buenos Aires;6;Dolores;6238;40;6;;;17;14;1;;;78
20186238;2018;Buenos Aires;6;Dolores;6238;31;6;;5;14;12;3;;;71
20196238;2019;Buenos Aires;6;Dolores;6238;28;10;;;5;2;2;;1;48
20086252;2008;Buenos Aires;6;Escobar;6252;357;240;;2;86;221;52;;;958
20096252;2009;Buenos Aires;6;Escobar;6252;269;279;24;4;26;164;65;;;831
20106252;2010;Buenos Aires;6;Escobar;6252;327;235;;36;77;265;36;;;976
20116252;2011;Buenos Aires;6;Escobar;6252;326;288;;72;53;211;70;;;102
20126252;2012;Buenos Aires;6;Escobar;6252;324;236;;1;36;210;7;;;814
20136252;2013;Buenos Aires;6;Escobar;6252;289;336;;4;48;153;8;;;838
20146252;2014;Buenos Aires;6;Escobar;6252;364;238;1;;52;172;6;;;833
20156252;2015;Buenos Aires;6;Escobar;6252;364;288;1;;39;142;4;;;838
20166252;2016;Buenos Aires;6;Escobar;6252;435;193;;;47;230;12;;;917
20176252;2017;Buenos Aires;6;Escobar;6252;339;246;;;68;210;9;;;872
20186252;2018;Buenos Aires;6;Escobar;6252;228;254;101;;29;223;111;;;946
20196252;2019;Buenos Aires;6;Escobar;6252;424;322;;;96;87;123;;;1052
20086260;2008;Buenos Aires;6;Esteban Echeverria;6260;79;22;16;;31;29;4;;;181
20096260;2009;Buenos Aires;6;Esteban Echeverria;6260;81;19;17;;36;28;3;;;184
20106260;2010;Buenos Aires;6;Esteban Echeverria;6260;73;11;16;1;19;25;3;;;148
20116260;2011;Buenos Aires;6;Esteban Echeverria;6260;67;11;16;;28;20;3;;;145
20126260;2012;Buenos Aires;6;Esteban Echeverria;6260;64;14;18;7;13;21;3;;;140
20136260;2013;Buenos Aires;6;Esteban Echeverria;6260;60;14;18;;20;22;3;;;137
20146260;2014;Buenos Aires;6;Esteban Echeverria;6260;26;;;;9;7;1;;;43
20156260;2015;Buenos Aires;6;Esteban Echeverria;6260;23;;;;11;5;1;;;40
20166260;2016;Buenos Aires;6;Esteban Echeverria;6260;18;;;;9;10;1;;;38
20176260;2017;Buenos Aires;6;Esteban Echeverria;6260;15;;;;4;7;;;;26
20186260;2018;Buenos Aires;6;Esteban Echeverria;6260;11;;;;5;6;1;;;23
20196260;2019;Buenos Aires;6;Esteban Echeverria;6260;8;;;;4;4;1;;;17
20086266;2008;Buenos Aires;6;Exaltacion de La Cruz;6266;1998;950;5;31;185;387;70;;;3626
20096266;2009;Buenos Aires;6;Exaltacion de La Cruz;6266;2053;921;1;60;152;494;34;;;3715
20106266;2010;Buenos Aires;6;Exaltacion de La Cruz;6266;193;766;70;58;89;692;35;;;364
20116266;2011;Buenos Aires;6;Exaltacion de La Cruz;6266;1821;689;;161;169;516;24;;;338
20126266;2012;Buenos Aires;6;Exaltacion de La Cruz;6266;1893;697;;46;236;532;21;;;3425
20136266;2013;Buenos Aires;6;Exaltacion de La Cruz;6266;1817;453;;96;229;465;19;15;;3094
20146266;2014;Buenos Aires;6;Exaltacion de La Cruz;6266;1796;623;;23;247;309;27;;;3025
20156266;2015;Buenos Aires;6;Exaltacion de La Cruz;6266;1685;628;;55;157;380;27;;;2932
20166266;2016;Buenos Aires;6;Exaltacion de La Cruz;6266;1423;683;;32;224;473;35;;;287
20176266;2017;Buenos Aires;6;Exaltacion de La Cruz;6266;1213;484;;64;224;357;35;;;2377
20186266;2018;Buenos Aires;6;Exaltacion de La Cruz;6266;1637;690;;93;319;411;15;;;3165
20196266;2019;Buenos Aires;6;Exaltacion de La Cruz;6266;1553;539;9;105;165;367;7;;96;2841
20086270;2008;Buenos Aires;6;Ezeiza;6270;156;57;;23;28;35;1;;;300
20096270;2009;Buenos Aires;6;Ezeiza;6270;;;;;4;8;;;;12
20106270;2010;Buenos Aires;6;Ezeiza;6270;;;;;4;8;;;;12
20116270;2011;Buenos Aires;6;Ezeiza;6270;;;;;4;8;;;;12
20126270;2012;Buenos Aires;6;Ezeiza;6270;;;;;4;8;;;;12
20136270;2013;Buenos Aires;6;Ezeiza;6270;40;20;;;34;44;1;;;139
20156270;2015;Buenos Aires;6;Ezeiza;6270;44;16;;;;31;2;;;93
20166270;2016;Buenos Aires;6;Ezeiza;6270;52;10;;;4;39;2;;;107
20176270;2017;Buenos Aires;6;Ezeiza;6270;44;18;;;16;36;;;2;116
20186270;2018;Buenos Aires;6;Ezeiza;6270;62;13;;;42;44;1;;;162
20196270;2019;Buenos Aires;6;Ezeiza;6270;38;25;;;16;32;1;;;112
20086274;2008;Buenos Aires;6;Florencio Varela;6274;123;24;15;10;9;29;3;;;213
20096274;2009;Buenos Aires;6;Florencio Varela;6274;44;4;14;;6;10;1;;;79
20136274;2013;Buenos Aires;6;Florencio Varela;6274;44;33;;12;7;8;;;;104
20146274;2014;Buenos Aires;6;Florencio Varela;6274;464;90;6;23;65;86;9;;;743
20156274;2015;Buenos Aires;6;Florencio Varela;6274;293;86;2;4;24;38;2;;;449
20166274;2016;Buenos Aires;6;Florencio Varela;6274;274;66;;5;32;62;4;;;443
20176274;2017;Buenos Aires;6;Florencio Varela;6274;292;70;;25;33;64;6;;1;491
20186274;2018;Buenos Aires;6;Florencio Varela;6274;133;16;5;7;20;25;5;7;;218
20196274;2019;Buenos Aires;6;Florencio Varela;6274;134;53;6;13;23;24;5;;1;259
20086280;2008;Buenos Aires;6;General Alvarado;6280;648;214;;;111;162;6;;;1141
20096280;2009;Buenos Aires;6;General Alvarado;6280;894;583;;;136;219;102;;;1934
20106280;2010;Buenos Aires;6;General Alvarado;6280;1081;519;;;88;363;152;;;2203
20116280;2011;Buenos Aires;6;General Alvarado;6280;865;251;;;188;491;93;;;1888
20126280;2012;Buenos Aires;6;General Alvarado;6280;962;418;;;218;252;105;;;1955
20136280;2013;Buenos Aires;6;General Alvarado;6280;970;198;;;53;422;121;152;;1916
20146280;2014;Buenos Aires;6;General Alvarado;6280;514;240;;;8;139;;;;901
20156280;2015;Buenos Aires;6;General Alvarado;6280;;;;;9;;;;;9
20166280;2016;Buenos Aires;6;General Alvarado;6280;;;;;9;;;;;9
20186280;2018;Buenos Aires;6;General Alvarado;6280;90;8;;;4;29;2;;;133
20196280;2019;Buenos Aires;6;General Alvarado;6280;84;14;;;4;53;1;;;156
20086287;2008;Buenos Aires;6;General Alvear;6287;438;168;15;14;64;128;10;;;837
20096287;2009;Buenos Aires;6;General Alvear;6287;446;251;;2;91;127;12;;;929
20106287;2010;Buenos Aires;6;General Alvear;6287;487;167;;2;85;141;7;;;889
20116287;2011;Buenos Aires;6;General Alvear;6287;508;170;;2;49;197;9;;;935
20126287;2012;Buenos Aires;6;General Alvear;6287;667;185;50;31;98;137;9;;;1177
20136287;2013;Buenos Aires;6;General Alvear;6287;490;212;;33;119;101;11;;;966
20146287;2014;Buenos Aires;6;General Alvear;6287;476;224;;42;69;112;12;;;935
20156287;2015;Buenos Aires;6;General Alvear;6287;375;154;;;70;72;8;;;679
20166287;2016;Buenos Aires;6;General Alvear;6287;300;206;;24;61;54;15;;;660
20176287;2017;Buenos Aires;6;General Alvear;6287;354;132;16;;47;45;20;;;614
20186287;2018;Buenos Aires;6;General Alvear;6287;409;148;;22;54;62;19;;;714
20196287;2019;Buenos Aires;6;General Alvear;6287;386;146;;15;51;89;13;;;700
20086294;2008;Buenos Aires;6;General Arenales;6294;715;284;46;71;106;394;10;;;1626
20096294;2009;Buenos Aires;6;General Arenales;6294;1115;676;72;;121;184;11;;;2179
20106294;2010;Buenos Aires;6;General Arenales;6294;938;624;;9;118;174;2;;;1865
20116294;2011;Buenos Aires;6;General Arenales;6294;1003;398;;1;85;233;2;;;1722
20126294;2012;Buenos Aires;6;General Arenales;6294;1129;367;;;71;336;1;;;1904
20136294;2013;Buenos Aires;6;General Arenales;6294;1041;444;;;86;297;5;;;1873
20146294;2014;Buenos Aires;6;General Arenales;6294;1168;548;;5;111;313;7;;;2152
20156294;2015;Buenos Aires;6;General Arenales;6294;1175;651;;;122;257;6;;;2211
20166294;2016;Buenos Aires;6;General Arenales;6294;1299;451;;;142;332;2;;;2226
20176294;2017;Buenos Aires;6;General Arenales;6294;999;278;;;99;399;1;;;1776
20186294;2018;Buenos Aires;6;General Arenales;6294;811;280;;;43;235;3;;;1372
20196294;2019;Buenos Aires;6;General Arenales;6294;545;133;;12;121;203;;;;1014
20086301;2008;Buenos Aires;6;General Belgrano;6301;2959;1541;1;120;410;975;35;;;6041
20096301;2009;Buenos Aires;6;General Belgrano;6301;3815;2304;222;691;490;716;54;;;8292
20106301;2010;Buenos Aires;6;General Belgrano;6301;3194;1766;18;595;598;824;47;;;7042
20116301;2011;Buenos Aires;6;General Belgrano;6301;3399;1392;122;500;413;899;44;;;6769
20126301;2012;Buenos Aires;6;General Belgrano;6301;3558;1567;204;217;231;931;44;;;6752
20136301;2013;Buenos Aires;6;General Belgrano;6301;3155;188;224;364;370;692;44;;;6729
20146301;2014;Buenos Aires;6;General Belgrano;6301;3148;2029;7;468;477;925;42;;2;7098
20156301;2015;Buenos Aires;6;General Belgrano;6301;3524;1437;3;473;534;999;41;;1;7012
20166301;2016;Buenos Aires;6;General Belgrano;6301;3108;1411;3;185;434;849;33;;;6023
20176301;2017;Buenos Aires;6;General Belgrano;6301;2865;1327;5;121;658;1022;28;;1;6027
20186301;2018;Buenos Aires;6;General Belgrano;6301;2585;1218;;55;502;1188;16;;;5564
20196301;2019;Buenos Aires;6;General Belgrano;6301;1956;899;;9;253;748;5;;;387
20086308;2008;Buenos Aires;6;General Guido;6308;405;;;;119;127;;;;651
20096308;2009;Buenos Aires;6;General Guido;6308;392;;;;;;;;;392
20086322;2008;Buenos Aires;6;General La Madrid;6322;1932;821;98;307;234;305;18;;;3715
20096322;2009;Buenos Aires;6;General La Madrid;6322;2127;810;69;207;272;490;12;;;3987
20106322;2010;Buenos Aires;6;General La Madrid;6322;3096;1167;61;151;208;417;28;;;5128
20116322;2011;Buenos Aires;6;General La Madrid;6322;5561;1822;325;498;1159;1625;193;;;11183
20126322;2012;Buenos Aires;6;General La Madrid;6322;5336;2566;865;206;614;1068;109;;;10764
20136322;2013;Buenos Aires;6;General La Madrid;6322;7215;223;370;84;1274;1687;195;17;;13072
20146322;2014;Buenos Aires;6;General La Madrid;6322;703;1979;110;454;15;2309;86;;80;13548
20156322;2015;Buenos Aires;6;General La Madrid;6322;7531;178;151;742;1394;2228;111;;111;14048
20166322;2016;Buenos Aires;6;General La Madrid;6322;7347;2237;212;606;1308;201;103;;66;13889
20176322;2017;Buenos Aires;6;General La Madrid;6322;8015;242;1;807;1885;2643;143;;17;15931
20186322;2018;Buenos Aires;6;General La Madrid;6322;7487;3842;297;819;1623;2213;131;49;;16461
20196322;2019;Buenos Aires;6;General La Madrid;6322;4657;2532;9;325;1183;1494;55;;42;10297
20086329;2008;Buenos Aires;6;General Las Heras;6329;4422;1893;108;194;547;1342;65;;;8571
20096329;2009;Buenos Aires;6;General Las Heras;6329;4794;2087;92;266;502;163;71;;;9442
20106329;2010;Buenos Aires;6;General Las Heras;6329;5103;2396;201;198;1744;522;74;;;10238
20116329;2011;Buenos Aires;6;General Las Heras;6329;4966;1902;338;239;987;1357;86;;;9875
20126329;2012;Buenos Aires;6;General Las Heras;6329;4761;1961;256;297;874;1756;83;;;9988
20136329;2013;Buenos Aires;6;General Las Heras;6329;646;2727;231;468;1051;2118;102;3;;1316
20146329;2014;Buenos Aires;6;General Las Heras;6329;6527;2821;195;296;1081;232;94;;12;13346
20156329;2015;Buenos Aires;6;General Las Heras;6329;6205;2217;73;432;964;2105;85;;53;12134
20166329;2016;Buenos Aires;6;General Las Heras;6329;6179;2389;192;318;123;2101;105;;20;12534
20176329;2017;Buenos Aires;6;General Las Heras;6329;6316;226;131;365;1105;2005;99;;21;12302
20186329;2018;Buenos Aires;6;General Las Heras;6329;62;2401;172;269;1005;2091;106;9;;12253
20196329;2019;Buenos Aires;6;General Las Heras;6329;4818;2204;150;194;693;1686;69;;10;9824
20086315;2008;Buenos Aires;6;General Juan Madariaga;6315;;30;;30;;;;;;60
20096315;2009;Buenos Aires;6;General Juan Madariaga;6315;30;15;;;5;5;;;;55
20106315;2010;Buenos Aires;6;General Juan Madariaga;6315;30;15;;;5;5;;;;55
20116315;2011;Buenos Aires;6;General Juan Madariaga;6315;30;15;;;5;5;;;;55
20126315;2012;Buenos Aires;6;General Juan Madariaga;6315;30;15;;;5;5;;;;55
20136315;2013;Buenos Aires;6;General Juan Madariaga;6315;30;15;;;5;5;;;;55
20086343;2008;Buenos Aires;6;General Paz;6343;6798;1513;44;423;975;1691;113;;;11557
20096343;2009;Buenos Aires;6;General Paz;6343;6406;1774;;266;588;1589;77;;;107
20106343;2010;Buenos Aires;6;General Paz;6343;6651;1872;13;109;561;179;92;;;11088
20116343;2011;Buenos Aires;6;General Paz;6343;5897;2204;27;47;549;1592;67;;;10383
20126343;2012;Buenos Aires;6;General Paz;6343;6987;2317;7;155;758;2323;54;;;12601
20136343;2013;Buenos Aires;6;General Paz;6343;6888;2268;46;87;735;2159;49;1;;12233
20146343;2014;Buenos Aires;6;General Paz;6343;6992;2397;10;174;796;1782;58;;1;1221
20156343;2015;Buenos Aires;6;General Paz;6343;6935;264;144;120;580;168;83;;1;12183
20166343;2016;Buenos Aires;6;General Paz;6343;784;2137;48;127;1009;2076;98;;;13335
20176343;2017;Buenos Aires;6;General Paz;6343;6774;2152;83;28;842;1535;59;;5;11478
20186343;2018;Buenos Aires;6;General Paz;6343;5622;227;84;33;689;1428;44;7;;10177
20196343;2019;Buenos Aires;6;General Paz;6343;4471;1662;23;48;685;1149;41;;4;8083
20086351;2008;Buenos Aires;6;General Pinto;6351;15029;5478;910;771;216;3482;336;;;28166
20096351;2009;Buenos Aires;6;General Pinto;6351;15071;6084;687;687;2539;4512;572;;;30152
20106351;2010;Buenos Aires;6;General Pinto;6351;14018;5786;372;500;1921;4145;465;;;27207
20116351;2011;Buenos Aires;6;General Pinto;6351;13871;6525;372;707;2078;4482;412;;;28447
20126351;2012;Buenos Aires;6;General Pinto;6351;13715;5861;415;807;231;4661;636;;;28405
20136351;2013;Buenos Aires;6;General Pinto;6351;12542;5453;451;658;2478;4074;361;;;26017
20146351;2014;Buenos Aires;6;General Pinto;6351;12364;4714;283;675;2118;4211;244;;60;24669
20156351;2015;Buenos Aires;6;General Pinto;6351;12625;5192;271;431;2159;3903;274;;114;24969
20166351;2016;Buenos Aires;6;General Pinto;6351;13035;4719;269;607;2095;4014;238;;115;25092
20176351;2017;Buenos Aires;6;General Pinto;6351;13043;4791;395;572;2307;3971;220;;101;254
20186351;2018;Buenos Aires;6;General Pinto;6351;12008;4767;27;369;2125;3572;173;114;;23155
20196351;2019;Buenos Aires;6;General Pinto;6351;11722;4668;94;477;2577;4179;214;;38;23969
20086357;2008;Buenos Aires;6;General Pueyrredon;6357;3233;795;11;79;60;969;26;;;5173
20096357;2009;Buenos Aires;6;General Pueyrredon;6357;3388;965;;23;117;881;24;;;5398
20106357;2010;Buenos Aires;6;General Pueyrredon;6357;2981;733;;69;1021;58;32;;;4894
20116357;2011;Buenos Aires;6;General Pueyrredon;6357;3066;763;2;;244;823;21;;;4919
20126357;2012;Buenos Aires;6;General Pueyrredon;6357;307;986;57;27;171;714;21;;;5046
20136357;2013;Buenos Aires;6;General Pueyrredon;6357;2736;830;5;;231;855;24;;;4681
20146357;2014;Buenos Aires;6;General Pueyrredon;6357;2828;978;64;;270;857;23;;9;5029
20156357;2015;Buenos Aires;6;General Pueyrredon;6357;2561;1012;89;11;278;859;20;;3;4833
20166357;2016;Buenos Aires;6;General Pueyrredon;6357;2418;682;55;13;320;1088;19;;;4595
20176357;2017;Buenos Aires;6;General Pueyrredon;6357;2424;114;;48;243;875;22;;;4752
20186357;2018;Buenos Aires;6;General Pueyrredon;6357;2337;986;;75;183;897;26;;;4504
20196357;2019;Buenos Aires;6;General Pueyrredon;6357;2453;904;;15;358;916;30;;;4676
20086364;2008;Buenos Aires;6;General Rodriguez;6364;1746;569;29;90;177;394;32;;;3037
20096364;2009;Buenos Aires;6;General Rodriguez;6364;1422;520;27;97;145;495;24;;;273
20106364;2010;Buenos Aires;6;General Rodriguez;6364;1245;570;5;33;27;392;19;;;2291
20116364;2011;Buenos Aires;6;General Rodriguez;6364;1393;561;13;58;151;390;23;;;2589
20126364;2012;Buenos Aires;6;General Rodriguez;6364;169;496;10;26;115;400;69;;;2806
20136364;2013;Buenos Aires;6;General Rodriguez;6364;1835;527;14;30;148;274;30;;;2858
20146364;2014;Buenos Aires;6;General Rodriguez;6364;1748;323;75;26;163;405;62;;;2802
20156364;2015;Buenos Aires;6;General Rodriguez;6364;1567;326;10;81;184;431;24;;;2623
20166364;2016;Buenos Aires;6;General Rodriguez;6364;1385;342;34;2;132;443;28;;;2366
20176364;2017;Buenos Aires;6;General Rodriguez;6364;127;428;;75;135;476;21;;;2405
20186364;2018;Buenos Aires;6;General Rodriguez;6364;1341;536;10;13;109;446;22;;;2477
20196364;2019;Buenos Aires;6;General Rodriguez;6364;968;439;;108;77;186;11;;;1789
20086385;2008;Buenos Aires;6;General Viamonte;6385;3787;2173;;112;352;1553;54;;;8031
20096385;2009;Buenos Aires;6;General Viamonte;6385;402;2218;;96;243;1514;121;;;8212
20106385;2010;Buenos Aires;6;General Viamonte;6385;4727;119;;69;406;1699;104;;;8195
20116385;2011;Buenos Aires;6;General Viamonte;6385;3922;1729;27;39;311;1308;46;;;7382
20126385;2012;Buenos Aires;6;General Viamonte;6385;388;1301;23;145;644;1487;59;;;7539
20136385;2013;Buenos Aires;6;General Viamonte;6385;3598;1341;17;160;558;1191;19;;;6884
20146385;2014;Buenos Aires;6;General Viamonte;6385;3257;1468;;267;445;1355;10;;;6802
20156385;2015;Buenos Aires;6;General Viamonte;6385;3434;1372;;129;570;1818;51;;;7374
20166385;2016;Buenos Aires;6;General Viamonte;6385;3103;1308;;77;447;1448;42;;;6425
20176385;2017;Buenos Aires;6;General Viamonte;6385;3284;1424;;83;389;1716;24;;;692
20186385;2018;Buenos Aires;6;General Viamonte;6385;3323;1308;12;99;442;1317;31;;;6532
20196385;2019;Buenos Aires;6;General Viamonte;6385;3192;1451;10;154;311;136;34;;;6512
